px, py, yaw, odom_speed
-12.162643, 8.607629, -3.103135, 2.616447
-12.188800, 8.606185, -3.097837, 2.622798
-12.188800, 8.606185, -3.097837, 2.622798
-12.188800, 8.606185, -3.097837, 2.622798
-12.215007, 8.604548, -3.091779, 2.628846
-12.215007, 8.604548, -3.091779, 2.628846
-12.240874, 8.602770, -3.085172, 2.556790
-12.240874, 8.602770, -3.085172, 2.556790
-12.240874, 8.602770, -3.085172, 2.556790
-12.266077, 8.600846, -3.077675, 2.498438
-12.266077, 8.600846, -3.077675, 2.498438
-12.290743, 8.598837, -3.070476, 2.451185
-12.290743, 8.598837, -3.070476, 2.451185
-12.290743, 8.598837, -3.070476, 2.451185
-12.314976, 8.596778, -3.064185, 2.412920
-12.314976, 8.596778, -3.064185, 2.412920
-12.338853, 8.594619, -3.058218, 2.381933
-12.338853, 8.594619, -3.058218, 2.381933
-12.338853, 8.594619, -3.058218, 2.381933
-12.362441, 8.592379, -3.052838, 2.356839
-12.362441, 8.592379, -3.052838, 2.356839
-12.385789, 8.590021, -3.047571, 2.336518
-12.385789, 8.590021, -3.047571, 2.336518
-12.385789, 8.590021, -3.047571, 2.336518
-12.408943, 8.587573, -3.042720, 2.320062
-12.408943, 8.587573, -3.042720, 2.320062
-12.431933, 8.585003, -3.037864, 2.306737
-12.431933, 8.585003, -3.037864, 2.306737
-12.431933, 8.585003, -3.037864, 2.306737
-12.454792, 8.582341, -3.033324, 2.295945
-12.454792, 8.582341, -3.033324, 2.295945
-12.477539, 8.579559, -3.028709, 2.287206
-12.477539, 8.579559, -3.028709, 2.287206
-12.477539, 8.579559, -3.028709, 2.287206
-12.500194, 8.576686, -3.024352, 2.280130
-12.500194, 8.576686, -3.024352, 2.280130
-12.522769, 8.573696, -3.019879, 2.274399
-12.522769, 8.573696, -3.019879, 2.274399
-12.522769, 8.573696, -3.019879, 2.274399
-12.545281, 8.570618, -3.015628, 2.269758
-12.545281, 8.570618, -3.015628, 2.269758
-12.567730, 8.567400, -3.010936, 2.266000
-12.567730, 8.567400, -3.010936, 2.266000
-12.567730, 8.567400, -3.010936, 2.266000
-12.590114, 8.563975, -3.005162, 2.262957
-12.590114, 8.563975, -3.005162, 2.262957
-12.612556, 8.560272, -2.998094, 2.286116
-12.612556, 8.560272, -2.998094, 2.286116
-12.612556, 8.560272, -2.998094, 2.286116
-12.635023, 8.556239, -2.989342, 2.279247
-12.635023, 8.556239, -2.989342, 2.279247
-12.657498, 8.551826, -2.978809, 2.301631
-12.657498, 8.551826, -2.978809, 2.301631
-12.657498, 8.551826, -2.978809, 2.301631
-12.679949, 8.546986, -2.966260, 2.291811
-12.679949, 8.546986, -2.966260, 2.291811
-12.702354, 8.541672, -2.951735, 2.313598
-12.702354, 8.541672, -2.951735, 2.313598
-12.702354, 8.541672, -2.951735, 2.313598
-12.724842, 8.535811, -2.935475, 2.334349
-12.724842, 8.535811, -2.935475, 2.334349
-12.747378, 8.529358, -2.917284, 2.354113
-12.747378, 8.529358, -2.917284, 2.354113
-12.747378, 8.529358, -2.917284, 2.354113
-12.769924, 8.522266, -2.897032, 2.372937
-12.769924, 8.522266, -2.897032, 2.372937
-12.792436, 8.514489, -2.874626, 2.390867
-12.792436, 8.514489, -2.874626, 2.390867
-12.792436, 8.514489, -2.874626, 2.390867
-12.814877, 8.505998, -2.850206, 2.407943
-12.814877, 8.505998, -2.850206, 2.407943
-12.837220, 8.496806, -2.824359, 2.424208
-12.837220, 8.496806, -2.824359, 2.424208
-12.837220, 8.496806, -2.824359, 2.424208
-12.859442, 8.486927, -2.797511, 2.439700
-12.859442, 8.486927, -2.797511, 2.439700
-12.881517, 8.476368, -2.769944, 2.454454
-12.881517, 8.476368, -2.769944, 2.454454
-12.881517, 8.476368, -2.769944, 2.454454
-12.903419, 8.465137, -2.741838, 2.468508
-12.903419, 8.465137, -2.741838, 2.468508
-12.925121, 8.453236, -2.713316, 2.481893
-12.925121, 8.453236, -2.713316, 2.481893
-12.925121, 8.453236, -2.713316, 2.481893
-12.946651, 8.440645, -2.684662, 2.506529
-12.946651, 8.440645, -2.684662, 2.506529
-12.968030, 8.427338, -2.655988, 2.529993
-12.968030, 8.427338, -2.655988, 2.529993
-12.968030, 8.427338, -2.655988, 2.529993
-12.989226, 8.413323, -2.627177, 2.552342
-12.989226, 8.413323, -2.627177, 2.552342
-13.010208, 8.398605, -2.598164, 2.573628
-13.010208, 8.398605, -2.598164, 2.573628
-13.010208, 8.398605, -2.598164, 2.573628
-13.030557, 8.383460, -2.567222, 2.499748
-13.030557, 8.383460, -2.567222, 2.499748
-13.049932, 8.368148, -2.533977, 2.439567
-13.049932, 8.368148, -2.533977, 2.439567
-13.049932, 8.368148, -2.533977, 2.439567
-13.068510, 8.352547, -2.500538, 2.412511
-13.068510, 8.352547, -2.500538, 2.412511
-13.086525, 8.336517, -2.468894, 2.410606
-13.086525, 8.336517, -2.468894, 2.410606
-13.086525, 8.336517, -2.468894, 2.410606
-13.104108, 8.320020, -2.439683, 2.411546
-13.104108, 8.320020, -2.439683, 2.411546
-13.121314, 8.303087, -2.412914, 2.416685
-13.121314, 8.303087, -2.412914, 2.416685
-13.121314, 8.303087, -2.412914, 2.416685
-13.138209, 8.285739, -2.388578, 2.426500
-13.138209, 8.285739, -2.388578, 2.426500
-13.154874, 8.267976, -2.366676, 2.444988
-13.154874, 8.267976, -2.366676, 2.444988
-13.154874, 8.267976, -2.366676, 2.444988
-13.171382, 8.249805, -2.347124, 2.464940
-13.171382, 8.249805, -2.347124, 2.464940
-13.187423, 8.231721, -2.328899, 2.369840
-13.187423, 8.231721, -2.328899, 2.369840
-13.187423, 8.231721, -2.328899, 2.369840
-13.202695, 8.214225, -2.311834, 2.274740
-13.202695, 8.214225, -2.311834, 2.274740
-13.217213, 8.197336, -2.296299, 2.179640
-13.217213, 8.197336, -2.296299, 2.179640
-13.217213, 8.197336, -2.296299, 2.179640
-13.231474, 8.180229, -2.282861, 2.274740
-13.231474, 8.180229, -2.282861, 2.274740
-13.246032, 8.162136, -2.271317, 2.369840
-13.246032, 8.162136, -2.271317, 2.369840
-13.246032, 8.162136, -2.271317, 2.369840
-13.260891, 8.143068, -2.260281, 2.464940
-13.260891, 8.143068, -2.260281, 2.464940
-13.276085, 8.123059, -2.249634, 2.560040
-13.276085, 8.123059, -2.249634, 2.560040
-13.276085, 8.123059, -2.249634, 2.560040
-13.291657, 8.102143, -2.239539, 2.655140
-13.291657, 8.102143, -2.239539, 2.655140
-13.307628, 8.080340, -2.230000, 2.750240
-13.307628, 8.080340, -2.230000, 2.750240
-13.307628, 8.080340, -2.230000, 2.750240
-13.323981, 8.057640, -2.220582, 2.845177
-13.323981, 8.057640, -2.220582, 2.845177
-13.340698, 8.034075, -2.211302, 2.933286
-13.340698, 8.034075, -2.211302, 2.933286
-13.340698, 8.034075, -2.211302, 2.933286
-13.357712, 8.009681, -2.201806, 3.014998
-13.357712, 8.009681, -2.201806, 3.014998
-13.374985, 7.984514, -2.192220, 3.089895
-13.374985, 7.984514, -2.192220, 3.089895
-13.374985, 7.984514, -2.192220, 3.089895
-13.392447, 7.958612, -2.182251, 3.157709
-13.392447, 7.958612, -2.182251, 3.157709
-13.410066, 7.932023, -2.172117, 3.221773
-13.410066, 7.932023, -2.172117, 3.221773
-13.410066, 7.932023, -2.172117, 3.221773
-13.427787, 7.904761, -2.161576, 3.281262
-13.427787, 7.904761, -2.161576, 3.281262
-13.445600, 7.876848, -2.150913, 3.341197
-13.445600, 7.876848, -2.150913, 3.341197
-13.445600, 7.876848, -2.150913, 3.341197
-13.463481, 7.848256, -2.139957, 3.403519
-13.463481, 7.848256, -2.139957, 3.403519
-13.481005, 7.819635, -2.127681, 3.308419
-13.481005, 7.819635, -2.127681, 3.308419
-13.481005, 7.819635, -2.127681, 3.308419
-13.497714, 7.791632, -2.112884, 3.213319
-13.497714, 7.791632, -2.112884, 3.213319
-13.513651, 7.764279, -2.096718, 3.118219
-13.513651, 7.764279, -2.096718, 3.118219
-13.513651, 7.764279, -2.096718, 3.118219
-13.528753, 7.737543, -2.078762, 3.023119
-13.528753, 7.737543, -2.078762, 3.023119
-13.543393, 7.710552, -2.061245, 3.118219
-13.543393, 7.710552, -2.061245, 3.118219
-13.543393, 7.710552, -2.061245, 3.118219
-13.557983, 7.682457, -2.045664, 3.213319
-13.557983, 7.682457, -2.045664, 3.213319
-13.572507, 7.653262, -2.030880, 3.308419
-13.572507, 7.653262, -2.030880, 3.308419
-13.572507, 7.653262, -2.030880, 3.308419
-13.586997, 7.622992, -2.016815, 3.403519
-13.586997, 7.622992, -2.016815, 3.403519
-13.601495, 7.591674, -2.003629, 3.498619
-13.601495, 7.591674, -2.003629, 3.498619
-13.601495, 7.591674, -2.003629, 3.498619
-13.616039, 7.559332, -1.991495, 3.593719
-13.616039, 7.559332, -1.991495, 3.593719
-13.630658, 7.526008, -1.980539, 3.684363
-13.630658, 7.526008, -1.980539, 3.684363
-13.630658, 7.526008, -1.980539, 3.684363
-13.645360, 7.491755, -1.970680, 3.770696
-13.645360, 7.491755, -1.970680, 3.770696
-13.660105, 7.456604, -1.961352, 3.852925
-13.660105, 7.456604, -1.961352, 3.852925
-13.660105, 7.456604, -1.961352, 3.852925
-13.674884, 7.420598, -1.952511, 3.931243
-13.674884, 7.420598, -1.952511, 3.931243
-13.689658, 7.383766, -1.943750, 4.005837
-13.689658, 7.383766, -1.943750, 4.005837
-13.689658, 7.383766, -1.943750, 4.005837
-13.704420, 7.346144, -1.935163, 4.076885
-13.704420, 7.346144, -1.935163, 4.076885
-13.719129, 7.307759, -1.926423, 4.144554
-13.719129, 7.307759, -1.926423, 4.144554
-13.719129, 7.307759, -1.926423, 4.144554
-13.733779, 7.268645, -1.917703, 4.209005
-13.733779, 7.268645, -1.917703, 4.209005
-13.748330, 7.228823, -1.908715, 4.270392
-13.748330, 7.228823, -1.908715, 4.270392
-13.748330, 7.228823, -1.908715, 4.270392
-13.762777, 7.188327, -1.899678, 4.328860
-13.762777, 7.188327, -1.899678, 4.328860
-13.777079, 7.147175, -1.890323, 4.384548
-13.777079, 7.147175, -1.890323, 4.384548
-13.777079, 7.147175, -1.890323, 4.384548
-13.791233, 7.105396, -1.880895, 4.437587
-13.791233, 7.105396, -1.880895, 4.437587
-13.805198, 7.063009, -1.871130, 4.488105
-13.805198, 7.063009, -1.871130, 4.488105
-13.805198, 7.063009, -1.871130, 4.488105
-13.818991, 7.020047, -1.861544, 4.536221
-13.818991, 7.020047, -1.861544, 4.536221
-13.832631, 6.976545, -1.852528, 4.582049
-13.832631, 6.976545, -1.852528, 4.582049
-13.832631, 6.976545, -1.852528, 4.582049
-13.846060, 6.932508, -1.843431, 4.625697
-13.846060, 6.932508, -1.843431, 4.625697
-13.859219, 6.887946, -1.833749, 4.667270
-13.859219, 6.887946, -1.833749, 4.667270
-13.859219, 6.887946, -1.833749, 4.667270
-13.872133, 6.842889, -1.824075, 4.706867
-13.872133, 6.842889, -1.824075, 4.706867
-13.884825, 6.797368, -1.814864, 4.744580
-13.884825, 6.797368, -1.814864, 4.744580
-13.884825, 6.797368, -1.814864, 4.744580
-13.897258, 6.751395, -1.805739, 4.780500
-13.897258, 6.751395, -1.805739, 4.780500
-13.909440, 6.704991, -1.796908, 4.814712
-13.909440, 6.704991, -1.796908, 4.814712
-13.909440, 6.704991, -1.796908, 4.814712
-13.921334, 6.658168, -1.788022, 4.847298
-13.921334, 6.658168, -1.788022, 4.847298
-13.932951, 6.610948, -1.779321, 4.878334
-13.932951, 6.610948, -1.779321, 4.878334
-13.932951, 6.610948, -1.779321, 4.878334
-13.944256, 6.563341, -1.770474, 4.907894
-13.944256, 6.563341, -1.770474, 4.907894
-13.955261, 6.515367, -1.761746, 4.936049
-13.955261, 6.515367, -1.761746, 4.936049
-13.955261, 6.515367, -1.761746, 4.936049
-13.965932, 6.467037, -1.752819, 4.962865
-13.965932, 6.467037, -1.752819, 4.962865
-13.976282, 6.418369, -1.743974, 4.988405
-13.976282, 6.418369, -1.743974, 4.988405
-13.976282, 6.418369, -1.743974, 4.988405
-13.986278, 6.369373, -1.734900, 5.012732
-13.986278, 6.369373, -1.734900, 5.012732
-13.995932, 6.320066, -1.725889, 5.035901
-13.995932, 6.320066, -1.725889, 5.035901
-13.995932, 6.320066, -1.725889, 5.035901
-14.005212, 6.270457, -1.716632, 5.057969
-14.005212, 6.270457, -1.716632, 5.057969
-14.014131, 6.220564, -1.707433, 5.078988
-14.014131, 6.220564, -1.707433, 5.078988
-14.014131, 6.220564, -1.707433, 5.078988
-14.022655, 6.170393, -1.697983, 5.099007
-14.022655, 6.170393, -1.697983, 5.099007
-14.030825, 6.119965, -1.688884, 5.118074
-14.030825, 6.119965, -1.688884, 5.118074
-14.030825, 6.119965, -1.688884, 5.118074
-14.038676, 6.069298, -1.680599, 5.136235
-14.038676, 6.069298, -1.680599, 5.136235
-14.046178, 6.018399, -1.672673, 5.153532
-14.046178, 6.018399, -1.672673, 5.153532
-14.046178, 6.018399, -1.672673, 5.153532
-14.053349, 5.967282, -1.665300, 5.170006
-14.053349, 5.967282, -1.665300, 5.170006
-14.060161, 5.915954, -1.658068, 5.185698
-14.060161, 5.915954, -1.658068, 5.185698
-14.060161, 5.915954, -1.658068, 5.185698
-14.066638, 5.864428, -1.651214, 5.200643
-14.066638, 5.864428, -1.651214, 5.200643
-14.072753, 5.812711, -1.644358, 5.214877
-14.072753, 5.812711, -1.644358, 5.214877
-14.072753, 5.812711, -1.644358, 5.214877
-14.078532, 5.760815, -1.637767, 5.228435
-14.078532, 5.760815, -1.637767, 5.228435
-14.083949, 5.708747, -1.631082, 5.241348
-14.083949, 5.708747, -1.631082, 5.241348
-14.083949, 5.708747, -1.631082, 5.241348
-14.089030, 5.656519, -1.624591, 5.253646
-14.089030, 5.656519, -1.624591, 5.253646
-14.093749, 5.604136, -1.617950, 5.265361
-14.093749, 5.604136, -1.617950, 5.265361
-14.093749, 5.604136, -1.617950, 5.265361
-14.098133, 5.551610, -1.611462, 5.276518
-14.098133, 5.551610, -1.611462, 5.276518
-14.102154, 5.498945, -1.604791, 5.287144
-14.102154, 5.498945, -1.604791, 5.287144
-14.102154, 5.498945, -1.604791, 5.287144
-14.105839, 5.446151, -1.598250, 5.297266
-14.105839, 5.446151, -1.598250, 5.297266
-14.109161, 5.393235, -1.591509, 5.306906
-14.109161, 5.393235, -1.591509, 5.306906
-14.109161, 5.393235, -1.591509, 5.306906
-14.112170, 5.340205, -1.585197, 5.316087
-14.112170, 5.340205, -1.585197, 5.316087
-14.114915, 5.287071, -1.579796, 5.324832
-14.114915, 5.287071, -1.579796, 5.324832
-14.114915, 5.287071, -1.579796, 5.324832
-14.117314, 5.234353, -1.573524, 5.229732
-14.117314, 5.234353, -1.573524, 5.229732
-14.119254, 5.182568, -1.564456, 5.134632
-14.119254, 5.182568, -1.564456, 5.134632
-14.119254, 5.182568, -1.564456, 5.134632
-14.120651, 5.131716, -1.551834, 5.039532
-14.120651, 5.131716, -1.551834, 5.039532
-14.121452, 5.081803, -1.535485, 4.944432
-14.121452, 5.081803, -1.535485, 4.944432
-14.121452, 5.081803, -1.535485, 4.944432
-14.121703, 5.032835, -1.516503, 4.849332
-14.121703, 5.032835, -1.516503, 4.849332
-14.121359, 4.984819, -1.494868, 4.754232
-14.121359, 4.984819, -1.494868, 4.754232
-14.121359, 4.984819, -1.494868, 4.754232
-14.120408, 4.937109, -1.474133, 4.789694
-14.120408, 4.937109, -1.474133, 4.789694
-14.118817, 4.889070, -1.456805, 4.823469
-14.118817, 4.889070, -1.456805, 4.823469
-14.118817, 4.889070, -1.456805, 4.823469
-14.116553, 4.840728, -1.441868, 4.855638
-14.116553, 4.840728, -1.441868, 4.855638
-14.113660, 4.792105, -1.429296, 4.886277
-14.113660, 4.792105, -1.429296, 4.886277
-14.113660, 4.792105, -1.429296, 4.886277
-14.110294, 4.743835, -1.417576, 4.791177
-14.110294, 4.743835, -1.417576, 4.791177
-14.106600, 4.696543, -1.405547, 4.696077
-14.106600, 4.696543, -1.405547, 4.696077
-14.106600, 4.696543, -1.405547, 4.696077
-14.102500, 4.650239, -1.392366, 4.600977
-14.102500, 4.650239, -1.392366, 4.600977
-14.097899, 4.604938, -1.377002, 4.505877
-14.097899, 4.604938, -1.377002, 4.505877
-14.097899, 4.604938, -1.377002, 4.505877
-14.092745, 4.560654, -1.359109, 4.410777
-14.092745, 4.560654, -1.359109, 4.410777
-14.087126, 4.517385, -1.340102, 4.315677
-14.087126, 4.517385, -1.340102, 4.315677
-14.087126, 4.517385, -1.340102, 4.315677
-14.081143, 4.475126, -1.321444, 4.220577
-14.081143, 4.475126, -1.321444, 4.220577
-14.074875, 4.433869, -1.304253, 4.125477
-14.074875, 4.433869, -1.304253, 4.125477
-14.074875, 4.433869, -1.304253, 4.125477
-14.068360, 4.393614, -1.288946, 4.030377
-14.068360, 4.393614, -1.288946, 4.030377
-14.061540, 4.354374, -1.274644, 3.935277
-14.061540, 4.354374, -1.274644, 3.935277
-14.061540, 4.354374, -1.274644, 3.935277
-14.054481, 4.316143, -1.262003, 3.840177
-14.054481, 4.316143, -1.262003, 3.840177
-14.047273, 4.278908, -1.251893, 3.745077
-14.047273, 4.278908, -1.251893, 3.745077
-14.047273, 4.278908, -1.251893, 3.745077
-14.040005, 4.242654, -1.244962, 3.649977
-14.040005, 4.242654, -1.244962, 3.649977
-14.032760, 4.207366, -1.241685, 3.554877
-14.032760, 4.207366, -1.241685, 3.554877
-14.032760, 4.207366, -1.241685, 3.554877
-14.025589, 4.173034, -1.241970, 3.459777
-14.025589, 4.173034, -1.241970, 3.459777
-14.018454, 4.139666, -1.244560, 3.364677
-14.018454, 4.139666, -1.244560, 3.364677
-14.018454, 4.139666, -1.244560, 3.364677
-14.011408, 4.107252, -1.249383, 3.269577
-14.011408, 4.107252, -1.249383, 3.269577
-14.004441, 4.075794, -1.255554, 3.174477
-14.004441, 4.075794, -1.255554, 3.174477
-14.004441, 4.075794, -1.255554, 3.174477
-13.997623, 4.045277, -1.263251, 3.079377
-13.997623, 4.045277, -1.263251, 3.079377
-13.990952, 4.015701, -1.271757, 2.984277
-13.990952, 4.015701, -1.271757, 2.984277
-13.990952, 4.015701, -1.271757, 2.984277
-13.984535, 3.987044, -1.281794, 2.889177
-13.984535, 3.987044, -1.281794, 2.889177
-13.978453, 3.959286, -1.293707, 2.794077
-13.978453, 3.959286, -1.293707, 2.794077
-13.978453, 3.959286, -1.293707, 2.794077
-13.972648, 3.932441, -1.306113, 2.698977
-13.972648, 3.932441, -1.306113, 2.698977
-13.967093, 3.906516, -1.318170, 2.603877
-13.967093, 3.906516, -1.318170, 2.603877
-13.967093, 3.906516, -1.318170, 2.603877
-13.961681, 3.880559, -1.329680, 2.698977
-13.961681, 3.880559, -1.329680, 2.698977
-13.956217, 3.853643, -1.339844, 2.794077
-13.956217, 3.853643, -1.339844, 2.794077
-13.956217, 3.853643, -1.339844, 2.794077
-13.950662, 3.825775, -1.348624, 2.889177
-13.950662, 3.825775, -1.348624, 2.889177
-13.944978, 3.796965, -1.355945, 2.983997
-13.944978, 3.796965, -1.355945, 2.983997
-13.944978, 3.796965, -1.355945, 2.983997
-13.939148, 3.767249, -1.361903, 3.072530
-13.939148, 3.767249, -1.361903, 3.072530
-13.933205, 3.736674, -1.367054, 3.156846
-13.933205, 3.736674, -1.367054, 3.156846
-13.933205, 3.736674, -1.367054, 3.156846
-13.927150, 3.705298, -1.371438, 3.234121
-13.927150, 3.705298, -1.371438, 3.234121
-13.921019, 3.673175, -1.375464, 3.306498
-13.921019, 3.673175, -1.375464, 3.306498
-13.921019, 3.673175, -1.375464, 3.306498
-13.914815, 3.640373, -1.379041, 3.370213
-13.914815, 3.640373, -1.379041, 3.370213
-13.908573, 3.606947, -1.382516, 3.430407
-13.908573, 3.606947, -1.382516, 3.430407
-13.908573, 3.606947, -1.382516, 3.430407
-13.902289, 3.572942, -1.385711, 3.485844
-13.902289, 3.572942, -1.385711, 3.485844
-13.895995, 3.538396, -1.388939, 3.537160
-13.895995, 3.538396, -1.388939, 3.537160
-13.895995, 3.538396, -1.388939, 3.537160
-13.889683, 3.503348, -1.391979, 3.585224
-13.889683, 3.503348, -1.391979, 3.585224
-13.883387, 3.467839, -1.395133, 3.627300
-13.883387, 3.467839, -1.395133, 3.627300
-13.883387, 3.467839, -1.395133, 3.627300
-13.877100, 3.431930, -1.398160, 3.663673
-13.877100, 3.431930, -1.398160, 3.663673
-13.870855, 3.395649, -1.401352, 3.699212
-13.870855, 3.395649, -1.401352, 3.699212
-13.870855, 3.395649, -1.401352, 3.699212
-13.864638, 3.359033, -1.404435, 3.728879
-13.864638, 3.359033, -1.404435, 3.728879
-13.858484, 3.322125, -1.407716, 3.754673
-13.858484, 3.322125, -1.407716, 3.754673
-13.858484, 3.322125, -1.407716, 3.754673
-13.852382, 3.284969, -1.410905, 3.776115
-13.852382, 3.284969, -1.410905, 3.776115
-13.846362, 3.247591, -1.414307, 3.795743
-13.846362, 3.247591, -1.414307, 3.795743
-13.846362, 3.247591, -1.414307, 3.795743
-13.840409, 3.210024, -1.417612, 3.811314
-13.840409, 3.210024, -1.417612, 3.811314
-13.834556, 3.172292, -1.421136, 3.825307
-13.834556, 3.172292, -1.421136, 3.825307
-13.834556, 3.172292, -1.421136, 3.825307
-13.828786, 3.134430, -1.424561, 3.834671
-13.828786, 3.134430, -1.424561, 3.834671
-13.823131, 3.096461, -1.428210, 3.842791
-13.823131, 3.096461, -1.428210, 3.842791
-13.823131, 3.096461, -1.428210, 3.842791
-13.817572, 3.058415, -1.431755, 3.847236
-13.817572, 3.058415, -1.431755, 3.847236
-13.812144, 3.020321, -1.435532, 3.848462
-13.812144, 3.020321, -1.435532, 3.848462
-13.812144, 3.020321, -1.435532, 3.848462
-13.806825, 2.982199, -1.439196, 3.849903
-13.806825, 2.982199, -1.439196, 3.849903
-13.801650, 2.944090, -1.443102, 3.841850
-13.801650, 2.944090, -1.443102, 3.841850
-13.801650, 2.944090, -1.443102, 3.841850
-13.796606, 2.906085, -1.446939, 3.825869
-13.796606, 2.906085, -1.446939, 3.825869
-13.791736, 2.868271, -1.451101, 3.799310
-13.791736, 2.868271, -1.451101, 3.799310
-13.791736, 2.868271, -1.451101, 3.799310
-13.787022, 2.830727, -1.455222, 3.768527
-13.787022, 2.830727, -1.455222, 3.768527
-13.782497, 2.793462, -1.459650, 3.739074
-13.782497, 2.793462, -1.459650, 3.739074
-13.782497, 2.793462, -1.459650, 3.739074
-13.778132, 2.756478, -1.463963, 3.709154
-13.778132, 2.756478, -1.463963, 3.709154
-13.773965, 2.719819, -1.468559, 3.669910
-13.773965, 2.719819, -1.468559, 3.669910
-13.773965, 2.719819, -1.468559, 3.669910
-13.769974, 2.683572, -1.473074, 3.623262
-13.769974, 2.683572, -1.473074, 3.623262
-13.766192, 2.647724, -1.477859, 3.586231
-13.766192, 2.647724, -1.477859, 3.586231
-13.766192, 2.647724, -1.477859, 3.586231
-13.762583, 2.612235, -1.482452, 3.548073
-13.762583, 2.612235, -1.482452, 3.548073
-13.759183, 2.577144, -1.487274, 3.503093
-13.759183, 2.577144, -1.487274, 3.503093
-13.759183, 2.577144, -1.487274, 3.503093
-13.755959, 2.542441, -1.491890, 3.467226
-13.755959, 2.542441, -1.491890, 3.467226
-13.752941, 2.508098, -1.496667, 3.428021
-13.752941, 2.508098, -1.496667, 3.428021
-13.752941, 2.508098, -1.496667, 3.428021
-13.750098, 2.474166, -1.501244, 3.382169
-13.750098, 2.474166, -1.501244, 3.382169
-13.747461, 2.440630, -1.505994, 3.345595
-13.747461, 2.440630, -1.505994, 3.345595
-13.747461, 2.440630, -1.505994, 3.345595
-13.744964, 2.407476, -1.510128, 3.303984
-13.744964, 2.407476, -1.510128, 3.303984
-13.742558, 2.374785, -1.513206, 3.251905
-13.742558, 2.374785, -1.513206, 3.251905
-13.742558, 2.374785, -1.513206, 3.251905
-13.740280, 2.342521, -1.515849, 3.217082
-13.740280, 2.342521, -1.515849, 3.217082
-13.738096, 2.310622, -1.517805, 3.177526
-13.738096, 2.310622, -1.517805, 3.177526
-13.738096, 2.310622, -1.517805, 3.177526
-13.736036, 2.279123, -1.519618, 3.135767
-13.736036, 2.279123, -1.519618, 3.135767
-13.734063, 2.248012, -1.520972, 3.098877
-13.734063, 2.248012, -1.520972, 3.098877
-13.734063, 2.248012, -1.520972, 3.098877
-13.732205, 2.217289, -1.522332, 3.057058
-13.732205, 2.217289, -1.522332, 3.057058
-13.730425, 2.187013, -1.523364, 3.008656
-13.730425, 2.187013, -1.523364, 3.008656
-13.730425, 2.187013, -1.523364, 3.008656
-13.728750, 2.157166, -1.524493, 2.970136
-13.728750, 2.157166, -1.524493, 2.970136
-13.727139, 2.127701, -1.525322, 2.931556
-13.727139, 2.127701, -1.525322, 2.931556
-13.727139, 2.127701, -1.525322, 2.931556
-13.725617, 2.098597, -1.526264, 2.897287
-13.725617, 2.098597, -1.526264, 2.897287
-13.724148, 2.069835, -1.526937, 2.862582
-13.724148, 2.069835, -1.526937, 2.862582
-13.724148, 2.069835, -1.526937, 2.862582
-13.722757, 2.041430, -1.527756, 2.825157
-13.722757, 2.041430, -1.527756, 2.825157
-13.721411, 2.013436, -1.528343, 2.780136
-13.721411, 2.013436, -1.528343, 2.780136
-13.721411, 2.013436, -1.528343, 2.780136
-13.720138, 1.985835, -1.529098, 2.745897
-13.720138, 1.985835, -1.529098, 2.745897
-13.718899, 1.958599, -1.529621, 2.706997
-13.718899, 1.958599, -1.529621, 2.706997
-13.718899, 1.958599, -1.529621, 2.706997
-13.717726, 1.931762, -1.530321, 2.665461
-13.717726, 1.931762, -1.530321, 2.665461
-13.716553, 1.905285, -1.530452, 2.635191
-13.716553, 1.905285, -1.530452, 2.635191
-13.716553, 1.905285, -1.530452, 2.635191
-13.715330, 1.879134, -1.529609, 2.600819
-13.715330, 1.879134, -1.529609, 2.600819
-13.714094, 1.853296, -1.528461, 2.572602
-13.714094, 1.853296, -1.528461, 2.572602
-13.714094, 1.853296, -1.528461, 2.572602
-13.712818, 1.827756, -1.526802, 2.541869
-13.712818, 1.827756, -1.526802, 2.541869
-13.711535, 1.802554, -1.525132, 2.504944
-13.711535, 1.802554, -1.525132, 2.504944
-13.711535, 1.802554, -1.525132, 2.504944
-13.710217, 1.777731, -1.523131, 2.466703
-13.710217, 1.777731, -1.523131, 2.466703
-13.708889, 1.753215, -1.521263, 2.443654
-13.708889, 1.753215, -1.521263, 2.443654
-13.708889, 1.753215, -1.521263, 2.443654
-13.707518, 1.728960, -1.519181, 2.415014
-13.707518, 1.728960, -1.519181, 2.415014
-13.706138, 1.705032, -1.517272, 2.378529
-13.706138, 1.705032, -1.517272, 2.378529
-13.706138, 1.705032, -1.517272, 2.378529
-13.704720, 1.681467, -1.515153, 2.343050
-13.704720, 1.681467, -1.515153, 2.343050
-13.703324, 1.658256, -1.513581, 2.307684
-13.703324, 1.658256, -1.513581, 2.307684
-13.703324, 1.658256, -1.513581, 2.307684
-13.701988, 1.635333, -1.512924, 2.284693
-13.701988, 1.635333, -1.512924, 2.284693
-13.700626, 1.612356, -1.512261, 2.318706
-13.700626, 1.612356, -1.512261, 2.318706
-13.700626, 1.612356, -1.512261, 2.318706
-13.699179, 1.589052, -1.511147, 2.351101
-13.699179, 1.589052, -1.511147, 2.351101
-13.697674, 1.565434, -1.509970, 2.381956
-13.697674, 1.565434, -1.509970, 2.381956
-13.697674, 1.565434, -1.509970, 2.381956
-13.696090, 1.541520, -1.508498, 2.411344
-13.696090, 1.541520, -1.508498, 2.411344
-13.694453, 1.517322, -1.507068, 2.439335
